pin,community,longitude,latitude
17-34-313-017-0000,DOUGLAS,-87.62560640346634,41.82673754414951
17-34-310-101-0000,DOUGLAS,-87.61961082921673,41.82782684734505
17-34-103-069-1001,DOUGLAS,-87.6209997006799,41.83815157231916
17-34-102-051-1037,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-219-150-1381,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1002,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-020-4027,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-121-043-0000,DOUGLAS,-87.61972881403118,41.83353167317664
17-27-305-140-1017,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-113-010-0000,DOUGLAS,-87.6178653803829,41.83591984490981
17-27-310-093-1031,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-326-018-0000,DOUGLAS,-87.6189005490154,41.82447200871048
17-33-213-045-0000,DOUGLAS,-87.62922121544766,41.83516140635623
17-34-322-056-0000,DOUGLAS,-87.62411377412755,41.8239392751418
17-34-306-046-0000,DOUGLAS,-87.62602725657928,41.82752635906845
17-34-319-022-1004,DOUGLAS,-87.61767310207496,41.827240260204704
17-34-119-005-0000,DOUGLAS,-87.62283459970112,41.83235017437191
17-33-423-023-4060,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-410-061-0000,DOUGLAS,-87.61299859118185,41.8410566101276
17-34-323-041-0000,DOUGLAS,-87.622044329295,41.82569013784115
17-34-310-024-0000,DOUGLAS,-87.62015682272082,41.82928630421736
17-34-225-003-1228,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-307-080-0000,DOUGLAS,-87.6183357189519,41.84252397041235
17-34-318-018-0000,DOUGLAS,-87.61888315804471,41.82616517081573
17-34-221-001-0000,DOUGLAS,-87.61511251260998,41.83649697323705
17-27-307-071-0000,DOUGLAS,-87.6183907412762,41.844647272059376
17-34-120-017-0000,DOUGLAS,-87.6214559575539,41.83313869494
17-34-110-023-0000,DOUGLAS,-87.6214899471816,41.83488970552099
17-27-305-140-1154,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-110-064-1008,DOUGLAS,-87.62098036508378,41.835018135501656
17-33-423-023-4024,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-219-150-1236,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-309-041-0000,DOUGLAS,-87.62434903925508,41.8398908275431
17-27-305-140-1139,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-306-042-0000,DOUGLAS,-87.62529864212053,41.827494702193256
17-34-321-006-0000,DOUGLAS,-87.62600377056684,41.82480049656832
17-34-225-003-1211,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-307-002-0000,DOUGLAS,-87.62411338833748,41.82848272629894
17-27-310-093-1376,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-120-002-0000,DOUGLAS,-87.62147766203375,41.83423534387944
17-34-225-003-1057,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-301-028-0000,DOUGLAS,-87.62409036937575,41.845393692650056
17-33-423-023-4002,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-225-003-1130,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-407-058-0000,DOUGLAS,-87.61627467812698,41.84140398585681
17-27-301-041-0000,DOUGLAS,-87.62452557377371,41.84361592756778
17-34-309-033-0000,DOUGLAS,-87.62136265696259,41.828836906612594
17-34-400-096-1004,DOUGLAS,-87.61653555911298,41.83026648856234
17-27-307-079-0000,DOUGLAS,-87.61809164522246,41.84245284094029
17-34-225-003-1107,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-120-086-0000,DOUGLAS,-87.62089619329709,41.831238004458285
17-34-104-004-0000,DOUGLAS,-87.62025951345895,41.837744010357696
17-34-103-056-0000,DOUGLAS,-87.62151913157591,41.836910583768905
17-34-219-150-1204,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-305-140-1041,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-310-104-0000,DOUGLAS,-87.6197408561339,41.82762416745615
17-34-219-150-1266,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-305-140-1174,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-312-092-1011,DOUGLAS,-87.61775591958667,41.82984605753543
17-34-121-127-1003,DOUGLAS,-87.62025573496513,41.83383750215239
17-34-225-003-1270,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-423-022-4008,DOUGLAS,-87.62685014528044,41.83025464641525
17-27-301-010-0000,DOUGLAS,-87.62483469511213,41.84480224144304
17-34-113-001-0000,DOUGLAS,-87.61787706428892,41.83646510502381
17-27-319-031-0000,DOUGLAS,-87.62113057280135,41.839092833240585
17-34-116-045-0000,DOUGLAS,-87.62223263905447,41.83373875692762
17-34-219-150-1403,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-225-003-1299,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-200-050-0000,DOUGLAS,-87.61645415741849,41.83720549884988
17-34-102-051-1015,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-315-025-0000,DOUGLAS,-87.62269977229266,41.82736137301343
17-28-431-058-0000,DOUGLAS,-87.62820662464985,41.8409262486065
17-34-103-074-1028,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-120-010-0000,DOUGLAS,-87.62146358320473,41.83356694438689
17-34-313-013-0000,DOUGLAS,-87.62530765669293,41.82688585809768
17-34-109-053-0000,DOUGLAS,-87.6222859047644,41.835265431233
17-34-110-009-0000,DOUGLAS,-87.62151056867522,41.83580241159729
17-33-426-014-4021,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-309-105-0000,DOUGLAS,-87.6207111992002,41.83090582600516
17-34-222-001-0000,DOUGLAS,-87.61452083646098,41.83804131700773
17-34-110-007-0000,DOUGLAS,-87.62151367073014,41.8359398091453
17-27-310-093-1195,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-104-049-0000,DOUGLAS,-87.6197572087287,41.837098265757554
17-27-302-019-0000,DOUGLAS,-87.62572419820502,41.842669947223534
17-34-219-132-0000,DOUGLAS,-87.61118656656218,41.83406342432348
17-34-123-018-0000,DOUGLAS,-87.61781365352374,41.83353973906234
17-34-225-009-0000,DOUGLAS,-87.61317006916114,41.83554449467989
17-34-312-093-1005,DOUGLAS,-87.6177676426959,41.8304619850309
17-34-225-003-1033,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-308-026-0000,DOUGLAS,-87.6221047462293,41.82798647693241
17-28-406-009-0000,DOUGLAS,-87.62914618068093,41.8445326783233
17-27-310-093-1132,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-501-002-0000,DOUGLAS,-87.60895245459439,41.8350009247359
17-34-219-150-1383,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-105-006-0000,DOUGLAS,-87.61912259110184,41.83785508683725
17-27-310-093-1542,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-326-027-0000,DOUGLAS,-87.61850757308476,41.82521581374332
17-34-121-074-0000,DOUGLAS,-87.61969850099142,41.83209227146179
17-34-119-039-0000,DOUGLAS,-87.62217940109068,41.831287081421394
17-34-109-049-0000,DOUGLAS,-87.62229269024898,41.8363461980108
17-33-423-020-4046,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-305-140-1108,DOUGLAS,-87.62145362762868,41.84519077284946
17-28-407-010-0000,DOUGLAS,-87.62915787840421,41.84532519687345
17-34-310-137-1005,DOUGLAS,-87.61964167199297,41.82930576904445
17-33-423-020-4001,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-103-031-0000,DOUGLAS,-87.62097778734272,41.83718721100524
17-34-105-039-0000,DOUGLAS,-87.61859017588988,41.83699616896538
17-33-214-019-0000,DOUGLAS,-87.62813631316243,41.83517909531181
17-27-310-093-1355,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-300-065-0000,DOUGLAS,-87.62643060296243,41.84470471522916
17-27-305-140-1155,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-121-100-0000,DOUGLAS,-87.61970735359311,41.83250582865418
17-34-104-016-0000,DOUGLAS,-87.62024118609094,41.8368741583534
17-34-219-150-1006,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-136-0000,DOUGLAS,-87.61081848147202,41.83406874323445
17-27-310-093-1331,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-327-034-0000,DOUGLAS,-87.61802565065643,41.825513247287766
17-33-408-050-0000,DOUGLAS,-87.62682563666357,41.82898125565024
17-27-305-140-1076,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-309-068-0000,DOUGLAS,-87.6208601619607,41.82943245202146
17-27-302-030-0000,DOUGLAS,-87.62572682573759,41.84278080217185
17-27-305-140-1202,DOUGLAS,-87.62145362762868,41.84519077284946
17-33-424-007-0000,DOUGLAS,-87.62832107564726,41.829385601583645
17-27-310-093-1557,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1141,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-023-4041,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-122-064-0000,DOUGLAS,-87.61853695434932,41.83428639654425
17-34-225-003-1171,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1368,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-323-072-1003,DOUGLAS,-87.62266988378668,41.82602865720772
17-27-310-093-1004,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-109-048-0000,DOUGLAS,-87.62227857529196,41.834956613033285
17-27-310-093-1363,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1584,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-103-074-1014,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-403-057-0000,DOUGLAS,-87.61184656992802,41.82908315017296
17-33-422-003-0000,DOUGLAS,-87.62824560266506,41.830756589629125
17-27-305-140-1052,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-328-001-0000,DOUGLAS,-87.62461884062755,41.827232579242505
17-27-310-093-1567,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1439,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-427-008-0000,DOUGLAS,-87.61368083761413,41.82633929191633
17-27-310-093-1210,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-310-008-0000,DOUGLAS,-87.62018024831093,41.83039270518208
17-27-305-120-0000,DOUGLAS,-87.62185472446006,41.84502289199782
17-34-121-085-0000,DOUGLAS,-87.62021514453177,41.831923041910485
17-27-302-007-0000,DOUGLAS,-87.62598890918015,41.84309015982826
17-27-413-037-0000,DOUGLAS,-87.61335313123264,41.8396689444001
17-27-305-140-1181,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-312-084-0000,DOUGLAS,-87.61818737165687,41.82977533148469
17-27-310-093-1256,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4045,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-225-003-1043,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1224,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1407,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1198,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-225-003-1230,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-321-004-0000,DOUGLAS,-87.62600721734358,41.82493899266335
17-27-310-093-1592,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-137-0000,DOUGLAS,-87.61072647210001,41.83407007185436
17-27-310-093-1340,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4059,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-116-043-1001,DOUGLAS,-87.62288178270276,41.83441607351229
17-27-301-036-0000,DOUGLAS,-87.62405999623525,41.84413296476131
17-34-123-021-0000,DOUGLAS,-87.61780865409462,41.83329993933446
17-34-122-050-0000,DOUGLAS,-87.61900127630679,41.83208781125305
17-34-323-038-0000,DOUGLAS,-87.62205000727631,41.82593092722677
17-34-123-002-0000,DOUGLAS,-87.61783735445732,41.83458105854105
17-27-305-140-1111,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-321-040-0000,DOUGLAS,-87.62530546542833,41.824467403759975
17-34-309-023-0000,DOUGLAS,-87.62137855038429,41.82957806666381
17-27-500-018-0000,DOUGLAS,-87.62624506285455,41.84533584447665
17-34-219-104-0000,DOUGLAS,-87.61112950120085,41.8331779820974
17-34-219-150-1116,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-312-060-0000,DOUGLAS,-87.61774595511139,41.82932258709009
17-34-403-064-0000,DOUGLAS,-87.61157898852039,41.82899600564672
17-27-310-093-1158,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-323-070-1003,DOUGLAS,-87.62267343076174,41.82616582311557
17-34-122-101-0000,DOUGLAS,-87.61848806060766,41.83220520113198
17-34-310-092-0000,DOUGLAS,-87.61962013323296,41.82827249126518
17-34-326-047-0000,DOUGLAS,-87.61841701988062,41.82402687495364
17-27-409-071-0000,DOUGLAS,-87.6140464327532,41.841722181219936
17-34-324-009-0000,DOUGLAS,-87.62124829553662,41.82488050925716
17-34-116-044-1006,DOUGLAS,-87.6228848406346,41.8345510432634
17-34-103-074-1069,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-121-035-0000,DOUGLAS,-87.61973643369355,41.83389626872258
17-34-225-003-1095,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-306-034-0000,DOUGLAS,-87.62539038465214,41.82790416294641
17-27-310-093-1333,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-316-026-0000,DOUGLAS,-87.62549899258633,41.83899001503085
17-34-312-086-0000,DOUGLAS,-87.61818372300897,41.829572656137024
17-34-318-044-0000,DOUGLAS,-87.61837273416282,41.82637708976754
17-34-311-042-0000,DOUGLAS,-87.61858023843841,41.830583914448
17-34-219-120-0000,DOUGLAS,-87.61119648797072,41.83447526764657
17-34-315-017-0000,DOUGLAS,-87.62244992677105,41.82713648787662
17-34-219-150-1158,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-327-012-0000,DOUGLAS,-87.6179837930068,41.8246950301539
17-27-305-140-1171,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-310-001-0000,DOUGLAS,-87.62036806934609,41.83081493086465
17-27-310-093-1502,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-309-013-0000,DOUGLAS,-87.6213935307556,41.83027750720683
17-34-322-021-0000,DOUGLAS,-87.62435603789143,41.82447134582191
17-27-310-093-1473,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-007-0000,DOUGLAS,-87.61317046766291,41.83569919312993
17-34-312-090-1005,DOUGLAS,-87.61776478317412,41.83031377767901
17-34-324-039-0000,DOUGLAS,-87.62074898027346,41.824213161381365
17-34-219-106-0000,DOUGLAS,-87.60989185194059,41.83427843449023
17-34-403-058-0000,DOUGLAS,-87.61153816877322,41.82931435191006
17-34-105-054-0000,DOUGLAS,-87.61910127634562,41.83685981428111
17-34-106-006-0000,DOUGLAS,-87.61790406711965,41.837704417321845
17-34-312-092-1009,DOUGLAS,-87.61775591958667,41.82984605753543
17-27-310-093-1414,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1095,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-109-021-0000,DOUGLAS,-87.62228631277536,41.83607596151642
17-27-310-093-1259,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1160,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-310-063-0000,DOUGLAS,-87.61965739573043,41.83005773081749
17-33-423-020-4005,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-315-004-0000,DOUGLAS,-87.62206923933964,41.82686526714985
17-34-119-047-0000,DOUGLAS,-87.6228210928703,41.83176433996263
17-27-300-058-1001,DOUGLAS,-87.62586531799195,41.84529985192942
17-34-500-013-0000,DOUGLAS,-87.62596166323118,41.834065076319625
17-27-400-008-0000,DOUGLAS,-87.61665758519499,41.845133869152775
17-34-219-150-1376,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1069,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-065-0000,DOUGLAS,-87.6096120144555,41.83229849027023
17-34-219-150-1329,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-120-078-0000,DOUGLAS,-87.62090834029632,41.83180859921328
17-34-225-003-1064,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-219-150-1305,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1675,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-312-071-0000,DOUGLAS,-87.6177305156165,41.82850966748028
17-34-224-027-0000,DOUGLAS,-87.61243080067895,41.83621043972082
17-34-219-150-1256,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-150-1418,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-120-048-0000,DOUGLAS,-87.6209504267675,41.833689284226026
17-34-319-022-1010,DOUGLAS,-87.61767310207496,41.827240260204704
17-34-225-003-1232,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-121-019-0000,DOUGLAS,-87.62022617116126,41.83244380734333
17-27-310-093-1571,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-120-021-0000,DOUGLAS,-87.6214503722431,41.8328782714914
17-27-310-093-1222,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-121-102-0000,DOUGLAS,-87.61970496253669,41.83239079705477
17-34-104-029-0000,DOUGLAS,-87.61975992188863,41.83722893808636
17-33-423-023-4025,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-310-093-1468,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1248,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1359,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-105-036-0000,DOUGLAS,-87.61859395253578,41.83717448688899
17-34-500-020-0000,DOUGLAS,-87.62581093020935,41.8293725202292
17-34-312-062-0000,DOUGLAS,-87.61774456673614,41.8292487694104
17-27-310-093-1142,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1309,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-140-1138,DOUGLAS,-87.62145362762868,41.84519077284946
17-33-408-060-0000,DOUGLAS,-87.62742643635458,41.82824059242419
17-34-316-021-1005,DOUGLAS,-87.62131877205316,41.82679072844142
17-34-102-051-1110,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-223-001-0000,DOUGLAS,-87.61400642112267,41.83731673346716
17-34-225-003-1273,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-121-039-0000,DOUGLAS,-87.61973256450582,41.83371371117636
17-33-426-014-4033,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-500-014-0000,DOUGLAS,-87.625939663664,41.83330417299654
17-34-219-150-1336,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-303-017-0000,DOUGLAS,-87.62591754462724,41.82898911394773
17-34-219-150-1159,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-300-029-0000,DOUGLAS,-87.62603956950862,41.843613319112265
17-27-305-140-1163,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-310-093-1124,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1024,DOUGLAS,-87.62267010705712,41.83683249550295
17-27-310-093-1357,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-310-105-0000,DOUGLAS,-87.6196790634695,41.82762492816355
17-34-316-021-1006,DOUGLAS,-87.62131877205316,41.82679072844142
17-27-310-093-1512,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1536,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-006-0000,DOUGLAS,-87.61904618834012,41.834363056059566
17-34-402-036-0000,DOUGLAS,-87.61331690475852,41.83019202011135
17-34-120-036-0000,DOUGLAS,-87.62142811575471,41.83183701431718
17-27-310-093-1626,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-301-018-0000,DOUGLAS,-87.62379850726118,41.830844571393385
17-27-305-140-1058,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-103-074-1064,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-302-017-0000,DOUGLAS,-87.62280888126529,41.82999138860271
17-34-109-022-0000,DOUGLAS,-87.62228472248725,41.83600737255355
17-34-322-036-0000,DOUGLAS,-87.62366190162112,41.82513203240171
17-34-327-038-0000,DOUGLAS,-87.61801977178847,41.825238714894375
17-34-326-019-0000,DOUGLAS,-87.61889926672343,41.82441692454011
17-33-222-002-0000,DOUGLAS,-87.6270343072621,41.83448940670764
17-34-306-015-0000,DOUGLAS,-87.625986412063,41.82846022579298
17-34-315-002-0000,DOUGLAS,-87.62207672131537,41.82719716302171
17-27-310-093-1137,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-224-012-0000,DOUGLAS,-87.61167313632608,41.83621935017447
17-34-318-011-0000,DOUGLAS,-87.61889214458252,41.82664658419997
17-34-322-018-0000,DOUGLAS,-87.62436102456248,41.82467932209584
17-34-121-034-0000,DOUGLAS,-87.61973745148978,41.83394241971647
17-34-306-048-0000,DOUGLAS,-87.62589146510753,41.827527987576886
17-34-317-059-0000,DOUGLAS,-87.62010988928033,41.82707508170704
17-33-213-043-0000,DOUGLAS,-87.62923850146177,41.83594223713255
17-34-303-001-0000,DOUGLAS,-87.62618385814132,41.829354999800735
17-34-427-026-0000,DOUGLAS,-87.61297152316935,41.825965925140665
17-27-300-061-1003,DOUGLAS,-87.62605720493671,41.845296940584696
17-34-319-012-0000,DOUGLAS,-87.61767079629543,41.82636518325111
17-34-219-044-0000,DOUGLAS,-87.60931419000167,41.8331568339047
17-33-408-057-0000,DOUGLAS,-87.62743107102291,41.82842167454388
17-34-109-018-0000,DOUGLAS,-87.6222909641491,41.83627895585367
17-27-500-032-0000,DOUGLAS,-87.62615791483988,41.84246982167272
17-27-300-045-0000,DOUGLAS,-87.62574917810552,41.84440678581022
17-34-102-051-1052,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-104-053-0000,DOUGLAS,-87.6202608383688,41.83780647817558
17-34-309-122-1001,DOUGLAS,-87.62139064096081,41.8301404560052
17-27-310-093-1098,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1426,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-300-034-0000,DOUGLAS,-87.62575815274421,41.84477481258379
17-34-312-036-0000,DOUGLAS,-87.61816267104247,41.828412082915534
17-34-103-022-0000,DOUGLAS,-87.62099139546092,41.83780457631426
17-34-225-003-1006,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1170,DOUGLAS,-87.61216093417855,41.835709439299855
